created_at,user_id,order_type,order_id,isin,quantity,unit_price
2023-03-03 23:03:42,user|ni5bti3bot2jqy5zx7iu3qaf,BUY,b7a65768-0bdf-4f3b-adb9-1bee05793582,LU77001828504,91,62.91
2023-03-04 02:10:35,user|rdwyuip7v8y1m8nftvqejsh7,BUY,c6f02c19-6304-40be-a5ba-bf9cb904d564,LU15480185313,50,62.18
2023-03-04 04:12:31,user|32ck18oy2cw7pfz8jbx5sr71,BUY,3a9638e0-5d1b-4c54-9358-15e1e3b432c0,LU85326621061,40,35.42
2023-03-04 06:15:38,user|1wgils8xnx0vtv5s41hlxal6,BUY,f0774269-0c1d-4cf7-94bd-a364b1af95cf,LU62318171254,46,93.4
2023-03-04 06:22:46,user|9j5encimst5h5vxm0rmj1qud,SELL,616798de-88e2-47e5-892e-50b1c96f4c09,LU76537050477,2,23.49
2023-03-04 23:05:08,user|1q6otxc00dwwkgs32tc3lvf2,BUY,e71e2a71-f5db-43c8-a295-d25aa5db8873,LU94942427238,11,92.17
2023-03-05 01:15:36,user|v30430vgqydgr6sgwiiluoh9,BUY,8019a608-a7c7-4941-9d87-c216002517b6,LU59549886117,100,41.91
2023-03-05 02:59:58,user|w8o3rqqb16h7epgy8db3vt9y,BUY,7c731631-1011-44d3-ae98-4853712125b2,LU63090414470,77,26.93
2023-03-07 06:34:19,user|tvu7ji2w80wpozzxbgh1v1k0,BUY,7cefab64-d4d8-4889-becc-7b5a3f7c82fe,LU54411550319,48,48.45
2023-03-07 08:49:53,user|7620lxfqk926m6u6ywys4fbe,BUY,932c0323-7cc1-4d14-96bc-845542c376d7,LU90362253270,50,49.23
2023-03-07 16:48:15,user|7c51wkl9ada1my7l80gnuzwu,BUY,da440af8-edea-4ab1-b437-274ff42e8270,LU74024328208,43,50.42
2023-03-07 18:02:12,user|5p03hiqcgf33fotwqbk41v5d,SELL,75f787c1-6489-4b79-8cda-a7a49c2ed7e3,LU37259837834,91,70.27
2023-03-08 01:13:12,user|t8symjfcadilby7qjb2xght6,BUY,8c53e570-be5f-4869-ac92-e933dc4514c1,LU78193827630,97,48.58
2023-03-09 10:27:28,user|yd95v4ixojnhjdkm06iun4og,SELL,8726efbf-d46f-474b-9c57-16148aaca832,LU19957116620,55,37.96
2023-03-09 10:58:38,user|y43ecodh5jffc8ips8mprh4a,BUY,69c292d6-a681-41b9-b02e-68b384578df0,LU19957116620,97,81.5
2023-03-09 16:56:10,user|z5vqpdf31l1crdhbyifj86f9,BUY,df2b552f-e997-482a-b4ef-c4c612d06d2d,LU90362253270,28,77.16
2023-03-09 19:23:03,user|t4fy5b7m2l1lfnedrthheg75,BUY,ce2adbc0-1dd6-495a-b105-049e75386cbc,LU40540920416,74,63.55
2023-03-10 03:14:41,user|2dylnkvoobhdp3g9e1eppd82,BUY,92597b52-b7c5-4663-9d87-241e51abc21c,LU77936024559,21,56.36
2023-03-10 08:14:36,user|a9olvqsmtkak0fcuixq8nzop,BUY,0a45db53-94d4-4000-a0f0-b6cf83999562,LU85326621061,41,57.88
2023-03-10 11:26:43,user|w8o3rqqb16h7epgy8db3vt9y,BUY,4aad243d-8b57-40e2-b364-2413bf1d9366,LU51752321978,8,60.34
2023-03-10 14:26:09,user|vual4fs2pv5tgtnjl3qac6qv,SELL,9f3017f1-0ce0-4ec9-b480-c5252e2c5318,LU90362253270,58,46.28
2023-03-10 16:04:13,user|2zrlefzjnwrzirjmmru0dgcr,SELL,9af8ab41-53d2-45b1-8d24-30e4ad88585d,LU05889830049,100,70.48
2023-03-10 21:01:15,user|5clwkp22katwj24du2e2jrsd,BUY,4431f3d2-0eef-42ac-b55b-9a0daec642cf,LU01416244305,32,59.87
2023-03-11 00:54:00,user|t4fy5b7m2l1lfnedrthheg75,SELL,d68e14ae-51df-4d62-87c9-e6afd9cdcd7d,LU07212332103,58,86.58
2023-03-11 09:44:11,user|yd95v4ixojnhjdkm06iun4og,BUY,47f9fba7-ef28-40fb-b1f9-53c5d2391745,LU15177721151,68,87.89
2023-03-11 20:21:14,user|ni5bti3bot2jqy5zx7iu3qaf,BUY,1a782a1b-e660-4196-a32e-ca93096c159e,LU64070349966,46,67.71
2023-03-12 01:51:01,user|5p03hiqcgf33fotwqbk41v5d,BUY,35d87dd3-712a-43ef-a49a-ba553f7838e0,LU86746320721,56,93.53
2023-03-12 05:22:03,user|bj6m0oy9k0317f0oclh15ivs,BUY,a2caee83-fb25-4522-abee-4ac4b0183eb2,LU31752854578,95,75.19
2023-03-12 07:35:31,user|z5vqpdf31l1crdhbyifj86f9,BUY,880d728a-3636-4ba3-ad61-68de16f4977d,LU98163828108,47,99.06
2023-03-12 07:43:36,user|1da4616q4vmfz6kks9k98z5p,BUY,cc6f0f9a-f74f-42be-a635-25fb537df6b8,LU36388882084,77,94.23
2023-03-12 11:06:17,user|gho9nlj2ttrx59dbrlif1tll,BUY,f7a1d41c-f0a4-46ad-88db-96ff591bb907,LU88019357661,87,93.0
2023-03-12 11:07:16,user|7620lxfqk926m6u6ywys4fbe,BUY,dc071921-c391-4146-88d6-8a3b9c235c49,LU65901367700,31,39.16
2023-03-13 01:40:43,user|8c0t485ebefr2hshxg8zcpwb,BUY,884af6e0-542c-4e57-b5a3-cedf17311e93,LU36388882084,59,31.26
2023-03-13 14:41:42,user|n4jjtiirlddz2b2lryq8lucl,BUY,3349464b-d26d-4da0-aa4d-b20a1561f269,LU95045875597,7,28.13
2023-03-13 20:07:39,user|sr47ox3odrn503f45byfe8zp,BUY,222ef9fc-a6ce-47f3-a0c6-15a85301f800,LU26221788046,75,41.47
2023-03-14 00:23:32,user|j5e091wcj42zz4ndafyhtmxo,BUY,895c74c3-9017-4275-919b-7a9fe3fdb1e3,LU19629561682,44,45.99
2023-03-14 01:56:49,user|1dups1jc996hp9mnntxkxwdj,BUY,24e38242-8ab2-4ced-aa16-ad5ef2a67f5b,LU19957116620,62,39.3
2023-03-14 05:53:44,user|ww2rjv8nnkbhcpakfwegqijk,BUY,3e92cffc-995c-43db-bb3d-ea023abe00d8,LU50474916471,63,78.39
2023-03-15 02:13:15,user|05bz049zxtrqv36du1t15c8a,BUY,1ee4a84e-786c-452f-9ce9-4c6edb2a1050,LU75321547524,33,59.2
2023-03-15 02:14:00,user|z5vqpdf31l1crdhbyifj86f9,BUY,43c22078-b8c6-4c03-acca-1c596dabf470,LU49668275179,77,59.44
2023-03-15 09:21:19,user|k2fzkuqxhzhokkqw0vau29n3,BUY,ffc515ca-21f2-4f6b-b59e-81ce2c8aa9dc,LU94942427238,50,54.61
2023-03-15 09:24:16,user|fuzwha641i5vo3nefdas7bvs,BUY,9060dcce-7aad-4d05-a7d2-e1e3fa678367,LU23143381495,92,87.93
2023-03-15 09:47:21,user|j2uu9gpdsonaxm5stum480oa,BUY,7386cc40-364e-49ea-9cb0-7a1312742769,LU15177721151,95,35.45
2023-03-15 13:38:09,user|n4jjtiirlddz2b2lryq8lucl,SELL,1cc66a18-d095-44dc-894f-0f3f400e8db7,LU58341181804,23,73.05
2023-03-15 16:08:26,user|v30430vgqydgr6sgwiiluoh9,BUY,5ab1f113-160e-448c-b00e-9f4a8793047c,LU50474916471,73,31.33
2023-03-16 02:06:23,user|856r2vtdcn6j85wefyqy03su,BUY,a4987ea5-54e6-4085-ac72-c43f921eb181,LU78193827630,9,28.28
2023-03-16 17:46:52,user|2vjqlc5g27qykl2enerj4zmi,BUY,d32ded45-e6cf-4dc7-96dd-9aa5b7e12d17,LU11220870215,74,59.24
2023-03-16 19:02:38,user|1dups1jc996hp9mnntxkxwdj,BUY,ceaf51be-afd8-494d-9d99-45a88195a1f2,LU12598964162,31,99.18
2023-03-17 00:53:05,user|ocomy2mq66k875k9o0se5ctb,BUY,c653e4ca-f1be-4c56-90f1-537e46bfaa9b,LU90362253270,79,78.09
2023-03-17 11:19:34,user|cgmni9jjp5glkig34yd55xf0,BUY,ad5ee0f9-cd83-4f75-ba7c-fd9d74a189c8,LU77190869005,80,48.53
2023-03-17 13:52:21,user|sr47ox3odrn503f45byfe8zp,BUY,ea9ddf13-7155-47c5-b294-82e50019e2c2,LU55761486221,49,58.23
2023-03-17 17:50:40,user|jr3zrjyyn916h33kmobwyb2s,BUY,6cbd4b55-6c94-4dd2-9a64-eba24eed61b8,LU39550628075,35,38.43
2023-03-17 20:39:28,user|971ms9lfwlnclr1tb7mqes99,BUY,afde1689-db9e-4460-93b8-b85b0b09bd39,LU93298432860,10,45.86
2023-03-18 07:47:54,user|971ms9lfwlnclr1tb7mqes99,BUY,eb3e85a1-bbec-44ed-8add-2e59801aaedd,LU69235389854,86,57.0
2023-03-18 23:25:59,user|qmvcycjly3vyvpgyvf8hr7wx,BUY,9c7325a9-dd7d-4b30-b58c-8054b9e41fa6,LU97501947824,72,73.01
2023-03-19 10:20:34,user|qf0j7jn3qkzs6690kitg3jxi,SELL,bd3de475-b97a-4ea7-a722-a381f58b09f6,LU88966419973,14,51.96
2023-03-19 20:17:36,user|y43ecodh5jffc8ips8mprh4a,SELL,27f1efd1-1431-4977-a902-22004d442670,LU12026813089,44,58.28
2023-03-19 20:30:47,user|omf8p6app6njuii2z0pdc0hk,BUY,b86e593f-a31c-4f42-a1d7-093fb13e8388,LU15480185313,76,30.09
2023-03-19 21:03:32,user|y2muspdb3u17vql0e0x3nxat,BUY,c519df90-043c-4dfc-9ac8-de444fd626c4,LU21461021940,94,21.69
2023-03-20 01:08:00,user|1da4616q4vmfz6kks9k98z5p,BUY,b6b62dee-70ed-4504-b626-d0b8071dbda4,LU56602944299,20,91.24
2023-03-21 07:54:38,user|w8o3rqqb16h7epgy8db3vt9y,BUY,e0930d84-5d4e-4088-bce4-0c991b4d9824,LU12026813089,94,34.2
2023-03-21 12:18:47,user|qsoj8b51y51qgby2su4boaib,BUY,e2553138-8aeb-4aca-b5df-0c57ca2231d0,LU19957116620,95,51.78
2023-03-21 20:53:47,user|eak5resenha3gz097zjts3e3,BUY,2e8788ec-4b1a-4695-b86a-89150fc24783,LU53115103501,37,83.21
2023-03-22 05:01:31,user|qf0j7jn3qkzs6690kitg3jxi,SELL,582035f6-85cd-4b7b-8eb6-57c2d0ba1d08,LU62890211626,5,76.38
2023-03-22 18:05:35,user|eak5resenha3gz097zjts3e3,BUY,b877ceb7-a97f-4184-a8d6-02edfcc609b4,LU78392838295,4,22.74
2023-03-22 20:27:22,user|vual4fs2pv5tgtnjl3qac6qv,BUY,24583724-65fe-4d95-8036-dfd8aa49f446,LU95045875597,39,96.18
2023-03-22 23:59:16,user|gho9nlj2ttrx59dbrlif1tll,BUY,0954f5df-8b84-46d1-aaea-680413b11eaf,LU64070349966,6,53.14
2023-03-23 06:57:47,user|l7p93ukpbqwu0mt3be02ewxc,BUY,599cdef2-cfe9-402e-b70b-d19f24e95c12,LU67938165128,30,83.28
2023-03-23 12:36:13,user|yo9sb6afp79td6b9cgs9cygf,SELL,1050bc76-95a0-464f-b429-d2e982740e50,LU03543140768,91,89.82
2023-03-23 15:55:07,user|fuzwha641i5vo3nefdas7bvs,BUY,5ebb1f98-3796-42f5-b9f4-39314bfe654a,LU19957116620,7,59.82
2023-03-23 18:58:28,user|5dd0el2af9qyqwhugmgoeic2,SELL,32a7ec6d-ffb9-4038-b08a-177c8f17a4e2,LU36388882084,25,48.87
2023-03-24 00:46:09,user|n4jjtiirlddz2b2lryq8lucl,BUY,1b128939-467d-42ed-9ebb-88a0b4173e09,LU82456778767,41,66.79
2023-03-24 06:25:51,user|w8o3rqqb16h7epgy8db3vt9y,SELL,e7baf781-b96d-4450-876d-62d2a50a9093,LU15177721151,54,48.35
2023-03-24 08:19:58,user|9vx7okclbbulpwkidlvp95ak,BUY,9744b246-ac92-42fb-855f-9c0338bcaa18,LU69453654543,9,51.52
2023-03-25 05:39:15,user|olk5bku4s4tjx0yfltwqkgfn,BUY,f2e441ae-d446-4aa0-b6e7-690c7f71bea4,LU54411550319,29,37.49
2023-03-25 20:03:35,user|yi7rmro3uxri7v8v45pnmkpp,BUY,226cfbae-893d-4c91-b953-79b7135cc1a8,LU29989213815,33,83.7
2023-03-26 00:38:55,user|7hq96rtnh13nc508n8mw6s9k,BUY,309832b1-becc-49b9-9b56-0921366fb255,LU65368318485,9,74.22
2023-03-27 05:23:15,user|n4jjtiirlddz2b2lryq8lucl,BUY,3fd17356-5a93-4672-9e55-655260821337,LU53319224909,60,40.58
2023-03-27 07:57:49,user|2rujd806frzvz52agvqkj9lj,BUY,815f352b-73ca-46af-a6d8-4caebde6d58f,LU75321547524,45,93.58
2023-03-28 04:54:02,user|n4jjtiirlddz2b2lryq8lucl,BUY,1e2fba31-f548-4ea3-8a6b-f01dfd3378df,LU86746320721,48,36.28
2023-03-28 05:20:25,user|qsoj8b51y51qgby2su4boaib,BUY,d9a16a88-3303-4612-aa11-558d737fe9eb,LU43438042866,8,87.04
2023-03-28 06:20:34,user|ocomy2mq66k875k9o0se5ctb,BUY,dce62fac-c4b9-4db2-b87c-69130094491a,LU94942427238,46,58.2
2023-03-28 10:24:30,user|qmvcycjly3vyvpgyvf8hr7wx,BUY,fa5d605a-e58e-4804-b95c-79a0b2f2111b,LU71203344433,24,91.8
2023-03-28 14:37:13,user|5w3nmw4lpcdba5pp5onk9834,BUY,ac3bbc2b-0239-4e2e-ba6e-ea788a40151b,LU74024328208,61,91.47
2023-03-28 16:37:59,user|1wgils8xnx0vtv5s41hlxal6,BUY,71e8755b-e26f-4efc-b18d-a7de22bd7a3e,LU56602944299,60,86.55
2023-03-29 06:18:03,user|lkmdke4f31lju12sic0c1fm2,BUY,de9debb4-4885-43e8-9871-7fe7ab23537d,LU19957116620,71,70.39
2023-03-29 23:15:30,user|ocomy2mq66k875k9o0se5ctb,SELL,ec97fd71-1ef8-4c6b-82c0-f2cbf98d4ef0,LU90362253270,17,97.73
2023-03-30 00:31:23,user|gho9nlj2ttrx59dbrlif1tll,BUY,6c6df411-62ff-4b9c-8944-99d1960dbc2e,LU88994779464,45,28.66
2023-03-30 10:33:12,user|8c0t485ebefr2hshxg8zcpwb,SELL,a905f376-3439-419d-a76b-2ea7940eefbd,LU64070349966,42,24.65
2023-03-30 19:22:59,user|0somdbu7edlcp5itqndm0d6m,SELL,b0b53640-00f4-4f9b-bec6-c17d54a1cb30,LU01917690138,20,75.73
2023-03-31 12:05:10,user|971ms9lfwlnclr1tb7mqes99,SELL,a5400ea2-2306-41e5-bbc2-204c2f1319b9,LU31467589626,22,96.21
2023-03-31 15:37:38,user|z5vqpdf31l1crdhbyifj86f9,BUY,5eb28b51-1c47-4f2e-bf89-be0d57cb5db6,LU71203344433,78,71.71
2023-04-01 04:10:24,user|cw5oxh3duvvd3l8xw9z0hwlc,BUY,634d7a08-147a-478b-a228-8783f86d2f0b,LU80934925961,19,55.93
2023-04-01 04:41:32,user|jpgfpsqway3baj45rwg3tofq,BUY,d19bd834-3a10-421e-810d-ba5c992727a7,LU25181515823,58,70.38
2023-04-01 20:48:02,user|ww2rjv8nnkbhcpakfwegqijk,BUY,0669f005-ae81-4f49-a0e3-249625144acc,LU74024328208,95,98.78
2023-04-01 21:04:47,user|e9cxxosej53vbugt0rizuda7,BUY,7a521c90-3a27-4a9e-8553-92e28f2046ee,LU29025844190,50,39.11
2023-04-02 07:33:49,user|2vo2lu6gm28yawaihjf9qius,BUY,2d30f2e1-d796-4757-89f2-ccab8d4c2af4,LU90362253270,2,32.28
2023-04-02 08:49:00,user|tvu7ji2w80wpozzxbgh1v1k0,SELL,21521907-0eba-4398-a610-df4e1af66cce,LU90362253270,56,97.22
2023-04-02 09:23:24,user|dr252gnovmp1dfo79puvyazy,BUY,6fff7ade-17cb-4d2f-86d0-69bf21710d60,LU97005759224,16,92.08
2023-04-02 18:03:38,user|qmvcycjly3vyvpgyvf8hr7wx,BUY,38478ce2-67f3-4fd0-a7f8-0df0b01f3fd0,LU15480185313,4,72.96
2023-04-03 01:56:18,user|tvu7ji2w80wpozzxbgh1v1k0,BUY,83bc116a-6264-492d-ade1-1515a8d26b2f,LU67938165128,28,62.04
2023-04-03 12:29:20,user|n4jjtiirlddz2b2lryq8lucl,BUY,19521ef8-4efc-431c-848d-cb54b129a9f2,LU71203344433,79,44.63
2023-04-03 17:47:08,user|9vx7okclbbulpwkidlvp95ak,BUY,bb7b56b8-22b4-4544-a5cb-fec634029ca3,LU31514248724,73,33.13
2023-04-04 06:38:31,user|05bz049zxtrqv36du1t15c8a,BUY,5803abdf-8098-4190-bb75-0082df31844a,LU29989213815,65,52.25
2023-04-04 09:24:47,user|yo9sb6afp79td6b9cgs9cygf,BUY,4fa2cbdc-35d3-4796-bc88-faf49b750b7f,LU19857750274,5,40.27
2023-04-05 10:53:57,user|n4jjtiirlddz2b2lryq8lucl,BUY,019e7c08-adca-4891-8d3d-637f92eecb4a,LU78392838295,43,65.26
2023-04-05 14:01:30,user|ocomy2mq66k875k9o0se5ctb,BUY,3768d994-10e4-4bd0-b0e0-01b4614ee289,LU23167855836,68,51.22
2023-04-05 22:04:55,user|z5vqpdf31l1crdhbyifj86f9,BUY,ba3f59f2-4a15-4598-b6ef-a4182a89a24f,LU71203344433,93,90.47
2023-04-06 03:43:49,user|ni5bti3bot2jqy5zx7iu3qaf,BUY,5faeeecc-d7b4-4f3b-b11a-a7e74a06921e,LU10652012130,78,28.32
2023-04-06 06:52:47,user|z7j9w1hnqox9krm9yjw6tkfg,SELL,857fd085-6e90-4346-8083-4676b01596b1,LU90362253270,40,87.83
2023-04-06 13:03:47,user|doj3lapgjh4fvc3ts09zizil,SELL,7b2727ee-c6a0-48fb-91b1-fa361c7b3812,LU19957116620,29,29.24
2023-04-06 16:16:52,user|lkmdke4f31lju12sic0c1fm2,BUY,68abce81-5db4-4af0-8d21-b8ab513f9f1c,LU86746320721,76,30.52
2023-04-06 18:14:46,user|2dylnkvoobhdp3g9e1eppd82,BUY,46552a73-73da-4ec7-b8f5-ce65c2f22fe5,LU56555186820,31,75.73
2023-04-06 20:24:02,user|yyyo77vf2js1y0jm1erus575,BUY,222875b7-9058-4c4e-8bf7-19b5c6e93e43,LU45423927542,22,54.4
2023-04-07 02:13:44,user|fuzwha641i5vo3nefdas7bvs,BUY,3ddd2694-b998-49b9-b0c8-da6f02aa1419,LU50474916471,12,71.49
2023-04-07 04:21:22,user|a9olvqsmtkak0fcuixq8nzop,SELL,96c90b43-b1aa-49d8-ba59-132e8ae43fe5,LU97501947824,64,66.65
2023-04-07 08:59:30,user|gjgiqy2ml7nnvlqp5xbrbdok,BUY,cb0d69f6-84b1-4e62-9892-ac6f41407327,LU81158845960,43,44.3
2023-04-07 12:28:37,user|dqagki07dqbncl1omvhjqhi7,BUY,0ed2ec36-4f4e-47fb-8e80-7fa0221deaa1,LU82456778767,61,97.8
2023-04-07 22:37:25,user|xbbco0zgx8dxd1qda1x7swme,SELL,188a98e6-7c78-4ec5-8932-94f8dca40118,LU03614501122,41,41.76
2023-04-08 13:32:13,user|ocomy2mq66k875k9o0se5ctb,BUY,75f9c7f7-f625-48c5-b62d-9a13358c3e68,LU17448011336,45,66.4
2023-04-09 10:14:50,user|z5vqpdf31l1crdhbyifj86f9,BUY,a9388617-1e65-421b-95cd-be372e960c21,LU88994779464,63,66.85
2023-04-09 18:59:14,user|5p03hiqcgf33fotwqbk41v5d,SELL,bf94c4cc-49e7-4e3e-add3-5ec678438179,LU19957116620,75,98.19
2023-04-09 22:42:02,user|7c51wkl9ada1my7l80gnuzwu,BUY,8ea8f4fa-6c17-42e9-9ac9-65c00833d09a,LU46254120831,55,28.22
2023-04-09 23:01:51,user|sr47ox3odrn503f45byfe8zp,BUY,37c1adc4-5641-4a5f-aaa3-13180fad2855,LU93079129459,85,35.47
2023-04-10 11:22:09,user|n4jjtiirlddz2b2lryq8lucl,BUY,23dfa1d9-c856-4d8d-a45e-75bcb8f3bd13,LU90362253270,54,96.36
2023-04-10 12:41:21,user|t4fy5b7m2l1lfnedrthheg75,BUY,0cc9ea8d-be7b-4723-9f33-f03483039f6a,LU86746320721,88,80.22
2023-04-10 12:41:47,user|z5vqpdf31l1crdhbyifj86f9,BUY,4e250c0f-527c-4fb9-ba5c-97d70cfc164d,LU40540920416,49,83.61
2023-04-11 10:16:59,user|5w3nmw4lpcdba5pp5onk9834,SELL,c9a7d9dd-54d1-450f-b77f-027e21207861,LU86687926498,53,70.98
2023-04-11 13:56:25,user|w8o3rqqb16h7epgy8db3vt9y,SELL,f3886d9b-c4d7-4662-92e7-4ca3257b2f08,LU22447371587,72,94.61
2023-04-11 17:17:33,user|nwe23gslqsumwpote6zs6xis,BUY,efb85d4d-00e1-4c24-8ab2-0ea469acf2d5,LU90362253270,26,20.59
2023-04-11 23:32:44,user|ww2rjv8nnkbhcpakfwegqijk,BUY,b61a1925-fbf2-4c60-8ec2-678dfcd66399,LU90362253270,73,47.76
2023-04-12 03:05:01,user|t8symjfcadilby7qjb2xght6,BUY,c2f87f7e-94f0-4a71-8b39-e030ab9eda8a,LU90362253270,81,96.84
2023-04-12 08:26:18,user|7c51wkl9ada1my7l80gnuzwu,BUY,50433e1c-b999-48e2-a628-4796a9012a6a,LU80209536837,43,75.89
2023-04-12 08:35:55,user|n4jjtiirlddz2b2lryq8lucl,BUY,fb7ed709-7162-42cc-b5bb-31b35d9b4aed,LU69453654543,1,66.78
2023-04-12 08:58:05,user|7620lxfqk926m6u6ywys4fbe,BUY,16a5a0d6-d0e3-4660-ac8d-9a4da0a58a51,LU28555696216,82,96.4
2023-04-12 23:27:39,user|1dups1jc996hp9mnntxkxwdj,SELL,c9644b95-7a70-43bb-99a8-ed1fa1bdce14,LU69875763063,85,59.47
2023-04-13 00:50:16,user|z5vqpdf31l1crdhbyifj86f9,BUY,879322f6-7af6-4a44-9cbd-b07888df1b0e,LU31467589626,95,66.93
2023-04-13 03:37:57,user|z7j9w1hnqox9krm9yjw6tkfg,BUY,45f18e65-6e9d-49aa-8c66-92e1b939faa3,LU07212332103,6,51.9
2023-04-13 09:16:57,user|fuzwha641i5vo3nefdas7bvs,BUY,ccd85c93-f02a-430e-b8bf-ac94d853ad5d,LU40737468267,57,56.13
2023-04-13 22:13:20,user|hkcpe63gp1fkqdo52bvs3o1v,BUY,416e67db-1e76-4b85-aeb6-06dde9385d2e,LU45423927542,99,74.7
2023-04-14 19:11:55,user|z5vqpdf31l1crdhbyifj86f9,BUY,0cecb02b-1f9f-44e3-8173-88a66aca9ab1,LU26221788046,92,75.81
2023-04-14 23:41:33,user|nwe23gslqsumwpote6zs6xis,BUY,0982269a-579b-4627-8e96-1731d8ac17d2,LU05889830049,19,20.09
2023-04-15 02:51:21,user|2vo2lu6gm28yawaihjf9qius,BUY,106b8174-6c2f-4b07-9ebd-1f9c865115b6,LU17448011336,40,78.99
2023-04-15 05:08:08,user|e9cxxosej53vbugt0rizuda7,BUY,856b4a33-9b0c-4a35-b7bc-0a03a5b1ef50,LU86746320721,75,72.23
2023-04-15 10:34:03,user|856r2vtdcn6j85wefyqy03su,SELL,ffc8e1e5-9204-4a9c-8f08-40f382278ed4,LU22447371587,44,67.08
2023-04-17 09:25:39,user|yi7rmro3uxri7v8v45pnmkpp,BUY,a40df615-9eef-4711-9e94-493ecdc0f23e,LU96462479751,84,56.26
2023-04-17 16:05:16,user|n4jjtiirlddz2b2lryq8lucl,BUY,210d17d3-d544-4287-9350-fbf76e58e3ae,LU96462479751,14,65.54
2023-04-17 18:15:34,user|l7p93ukpbqwu0mt3be02ewxc,BUY,82b267ec-214a-4a50-beec-a5dd266dbc17,LU19957116620,98,27.14
2023-04-18 04:33:12,user|eak5resenha3gz097zjts3e3,BUY,35ecf566-72ea-4e5e-a540-4071d8cbf965,LU27902826212,28,89.05
2023-04-18 18:58:51,user|5clwkp22katwj24du2e2jrsd,BUY,52dd3b69-925a-48bd-a95c-d551b1b8a1a2,LU19957116620,33,33.46
2023-04-18 23:19:29,user|yd95v4ixojnhjdkm06iun4og,BUY,0454e7ed-738d-48ed-b3bf-9f0cd8aa73d9,LU07212332103,56,25.63
2023-04-19 10:15:09,user|y2muspdb3u17vql0e0x3nxat,BUY,808c8653-68ce-4c88-88cd-59e1d76a55ad,LU83006259378,30,43.15
2023-04-19 14:18:22,user|ni5bti3bot2jqy5zx7iu3qaf,BUY,cc03884a-9c50-4d54-bba0-b3ace16f2472,LU82445928564,35,32.83
2023-04-19 17:22:39,user|qsoj8b51y51qgby2su4boaib,BUY,1500f366-b30e-4344-81d4-d1e7a0f6f792,LU36110821488,10,65.67
2023-04-19 18:59:52,user|5clwkp22katwj24du2e2jrsd,BUY,99ebde11-a4cb-48b8-89dd-063d98372102,LU56555186820,7,64.06
2023-04-20 09:21:05,user|tvu7ji2w80wpozzxbgh1v1k0,BUY,6738b445-d283-4583-bd61-94d068e7b6e6,LU86417610828,58,58.53
2023-04-20 21:04:25,user|ocomy2mq66k875k9o0se5ctb,SELL,a412b433-21ff-4ebb-b1b8-24c3aee13769,LU88019357661,66,86.65
2023-04-21 11:15:49,user|iwm2qsd8jyeayy2klkx5v7nz,BUY,843b0d59-4c67-44a4-927c-f3b7a72294cc,LU50474916471,80,33.36
2023-04-21 21:17:37,user|t8symjfcadilby7qjb2xght6,BUY,8f001aaf-3003-4c1c-8f03-cb99d22fa75c,LU98163828108,64,85.47
2023-04-21 22:07:15,user|qmvcycjly3vyvpgyvf8hr7wx,SELL,57f3927d-6adc-49b2-82d0-ee449a59f066,LU71994044692,32,93.29
2023-04-23 01:26:47,user|05bz049zxtrqv36du1t15c8a,BUY,37f276d9-0956-4d3a-88d6-e41b4a402d41,LU34405701693,55,93.22
2023-04-23 02:41:08,user|7c51wkl9ada1my7l80gnuzwu,BUY,e65a7f8c-5afa-4e28-84de-f3053854e3d1,LU30173497781,95,87.27
2023-04-23 17:40:12,user|1wgils8xnx0vtv5s41hlxal6,BUY,eb203c79-8421-4d8e-91f2-1a0172b60601,LU71994044692,56,26.5
2023-04-23 18:59:27,user|ocomy2mq66k875k9o0se5ctb,SELL,fe6ea348-cfb0-430f-b110-50a55c16d45b,LU63090414470,14,79.23
2023-04-23 20:07:37,user|4wa2yqok7sycxorsllq9jw4g,BUY,197522d5-58f3-4604-ab82-8dc4193fef8a,LU19629561682,33,23.21
2023-04-24 05:26:17,user|n4jjtiirlddz2b2lryq8lucl,BUY,0c9f8ca7-a01d-4ca7-a17c-d5a2de3a4f3e,LU71994044692,68,45.63
2023-04-24 07:27:51,user|j2uu9gpdsonaxm5stum480oa,SELL,524ab0bf-fb12-48df-8cfe-1a5b74446c29,LU25181515823,40,93.96
2023-04-24 12:54:09,user|yd95v4ixojnhjdkm06iun4og,BUY,4f927129-d1d3-4f1d-88f1-3cb739548e77,LU02052615892,3,59.32
2023-04-25 01:31:40,user|4wa2yqok7sycxorsllq9jw4g,SELL,dfb2d568-1188-408a-bb9f-b5037148635d,LU59478382904,38,68.71
2023-04-25 01:48:25,user|xbbco0zgx8dxd1qda1x7swme,SELL,71039348-f66b-429d-bdce-2a22e81c82c0,LU50868061653,48,89.1
2023-04-25 10:51:09,user|9j5encimst5h5vxm0rmj1qud,BUY,f3842a00-e8d9-4ac3-9575-86565d462379,LU69453654543,18,38.37
2023-04-26 06:44:35,user|n4jjtiirlddz2b2lryq8lucl,BUY,3280bbf3-e249-4a1d-bf57-e2c4b6338610,LU55761486221,14,46.89
2023-04-27 03:21:23,user|n4jjtiirlddz2b2lryq8lucl,BUY,ca13f090-5f66-492d-a259-25f34f1441c3,LU29989213815,4,37.95
2023-04-27 16:44:28,user|7620lxfqk926m6u6ywys4fbe,BUY,b2de4b77-63ee-4707-94a4-5647febb685c,LU04211281532,7,56.05
